Tanggal,Jam,Hari,Kategori,Menu,Harga,HPP,Qty,Omset,Profit,Hari_Angka,Is_Weekend
2025-11-27,9,Thursday,Minuman,Cyberpunk Cold Brew,30000,9000,3,90000,63000,3,0
2025-11-27,9,Thursday,Minuman,Latte.js,28000,9500,1,28000,18500,3,0
2025-11-27,10,Thursday,Minuman,Cookies & Cache Frappe,38000,14500,3,114000,70500,3,0
2025-11-27,10,Thursday,Minuman,Blue Screen Lemonade (Seger),24000,6000,1,24000,18000,3,0
2025-11-27,10,Thursday,Minuman,Lychee-nux Tea,25000,8000,1,25000,17000,3,0
2025-11-27,10,Thursday,Minuman,Null Pointer Americano,22000,4500,1,22000,17500,3,0
2025-11-27,10,Thursday,Minuman,Ruby on Rose Tea,26000,7500,1,26000,18500,3,0
2025-11-27,10,Thursday,Minuman,Latte.js,28000,9500,1,28000,18500,3,0
2025-11-27,10,Thursday,Minuman,Null Pointer Americano,22000,4500,1,22000,17500,3,0
2025-11-27,11,Thursday,Makanan,Sate Ayam Serverless,30000,12000,1,30000,18000,3,0
2025-11-27,11,Thursday,Makanan,Nasi Goreng Main()-Rikhi Style,35000,13000,1,35000,22000,3,0
2025-11-27,11,Thursday,Makanan,Mie Goreng .NET Framework,28000,9500,1,28000,18500,3,0
2025-11-27,12,Thursday,Snack,Potato Wedges Widget,24000,8000,2,48000,32000,3,0
2025-11-27,12,Thursday,Makanan,Spaghetti Code (Bug Free),38000,15000,1,38000,23000,3,0
2025-11-27,12,Thursday,Minuman,Single Thread Espresso,15000,3500,1,15000,11500,3,0
2025-11-27,12,Thursday,Makanan,Burger Stack Overflow (Double Meat),55000,25000,1,55000,30000,3,0
2025-11-27,12,Thursday,Makanan,Spaghetti Code (Bug Free),38000,15000,1,38000,23000,3,0
2025-11-27,12,Thursday,Makanan,Chicken Teriyaki Repo,32000,12500,1,32000,19500,3,0
2025-11-27,12,Thursday,Makanan,Chicken Teriyaki Repo,32000,12500,3,96000,58500,3,0
2025-11-27,12,Thursday,Makanan,Nasi Goreng Main()-Rikhi Style,35000,13000,1,35000,22000,3,0
2025-11-27,12,Thursday,Makanan,Nasi Goreng Main()-Rikhi Style,35000,13000,1,35000,22000,3,0
2025-11-27,13,Thursday,Makanan,Nasi Goreng Main()-Rikhi Style,35000,13000,2,70000,44000,3,0
2025-11-27,13,Thursday,Snack,Croissant.css,25000,10000,1,25000,15000,3,0
2025-11-27,13,Thursday,Makanan,RAM-en Special (8GB Porsi Besar),45000,18000,1,45000,27000,3,0
2025-11-27,13,Thursday,Makanan,RAM-en Special (8GB Porsi Besar),45000,18000,2,90000,54000,3,0
2025-11-27,13,Thursday,Minuman,Ruby on Rose Tea,26000,7500,1,26000,18500,3,0
2025-11-27,13,Thursday,Makanan,Nasi Goreng Main()-Rikhi Style,35000,13000,1,35000,22000,3,0
2025-11-27,13,Thursday,Minuman,Blue Screen Lemonade (Seger),24000,6000,3,72000,54000,3,0
2025-11-27,14,Thursday,Makanan,Nasi Goreng Main()-Rikhi Style,35000,13000,1,35000,22000,3,0
2025-11-27,14,Thursday,Makanan,Fish & Chips.py,40000,16000,2,80000,48000,3,0
2025-11-27,14,Thursday,Makanan,Chicken Teriyaki Repo,32000,12500,1,32000,19500,3,0
2025-11-27,14,Thursday,Snack,Token Onion Rings,20000,6000,1,20000,14000,3,0
2025-11-27,14,Thursday,Snack,Token Onion Rings,20000,6000,1,20000,14000,3,0
2025-11-27,14,Thursday,Makanan,RAM-en Special (8GB Porsi Besar),45000,18000,1,45000,27000,3,0
2025-11-27,14,Thursday,Makanan,Burger Stack Overflow (Double Meat),55000,25000,2,110000,60000,3,0
2025-11-27,16,Thursday,Snack,Croissant.css,25000,10000,2,50000,30000,3,0
2025-11-27,16,Thursday,Minuman,Git Push Espresso (Double Shot),25000,5000,3,75000,60000,3,0
2025-11-27,17,Thursday,Minuman,Cyberpunk Cold Brew,30000,9000,1,30000,21000,3,0
2025-11-27,17,Thursday,Minuman,Single Thread Espresso,15000,3500,1,15000,11500,3,0
2025-11-27,17,Thursday,Makanan,Burger Stack Overflow (Double Meat),55000,25000,2,110000,60000,3,0
2025-11-27,17,Thursday,Makanan,RAM-en Special (8GB Porsi Besar),45000,18000,1,45000,27000,3,0
2025-11-27,17,Thursday,Makanan,Fish & Chips.py,40000,16000,1,40000,24000,3,0
2025-11-27,17,Thursday,Snack,Token Onion Rings,20000,6000,1,20000,14000,3,0
2025-11-27,17,Thursday,Makanan,Chicken Teriyaki Repo,32000,12500,1,32000,19500,3,0
2025-11-27,17,Thursday,Minuman,Git Push Espresso (Double Shot),25000,5000,1,25000,20000,3,0
2025-11-27,18,Thursday,Minuman,Kopi Gula Aren Python,20000,7000,1,20000,13000,3,0
2025-11-27,18,Thursday,Minuman,Java Chip Frappe,35000,11000,1,35000,24000,3,0
2025-11-27,18,Thursday,Snack,Croissant.css,25000,10000,1,25000,15000,3,0
2025-11-27,18,Thursday,Minuman,Cookies & Cache Frappe,38000,14500,1,38000,23500,3,0
2025-11-27,19,Thursday,Makanan,Burger Stack Overflow (Double Meat),55000,25000,2,110000,60000,3,0
2025-11-27,19,Thursday,Makanan,RAM-en Special (8GB Porsi Besar),45000,18000,1,45000,27000,3,0
2025-11-27,19,Thursday,Snack,Full Stack Platter API,35000,14000,1,35000,21000,3,0
2025-11-27,19,Thursday,Snack,Token Onion Rings,20000,6000,3,60000,42000,3,0
2025-11-27,19,Thursday,Minuman,Cookies & Cache Frappe,38000,14500,2,76000,47000,3,0
2025-11-27,19,Thursday,Makanan,Chicken Teriyaki Repo,32000,12500,1,32000,19500,3,0
2025-11-27,19,Thursday,Minuman,Cookies & Cache Frappe,38000,14500,1,38000,23500,3,0
2025-11-27,19,Thursday,Snack,Croissant.css,25000,10000,2,50000,30000,3,0
2025-11-27,19,Thursday,Minuman,Single Thread Espresso,15000,3500,1,15000,11500,3,0
2025-11-27,19,Thursday,Minuman,Ruby on Rose Tea,26000,7500,1,26000,18500,3,0
2025-11-27,19,Thursday,Minuman,Matcha Learning,30000,11000,1,30000,19000,3,0
2025-11-27,19,Thursday,Snack,Potato Wedges Widget,24000,8000,1,24000,16000,3,0
2025-11-27,20,Thursday,Snack,Potato Wedges Widget,24000,8000,1,24000,16000,3,0
2025-11-27,20,Thursday,Minuman,Cookies & Cache Frappe,38000,14500,3,114000,70500,3,0
2025-11-27,20,Thursday,Snack,Full Stack Platter API,35000,14000,1,35000,21000,3,0
2025-11-27,20,Thursday,Minuman,Null Pointer Americano,22000,4500,1,22000,17500,3,0
2025-11-27,20,Thursday,Snack,French Fries.zip,22000,7500,1,22000,14500,3,0
2025-11-27,20,Thursday,Minuman,Latte.js,28000,9500,1,28000,18500,3,0
2025-11-27,20,Thursday,Snack,Firewall Nachos (Pedas),28000,11000,1,28000,17000,3,0
2025-11-27,21,Thursday,Minuman,Cloud Macchiato 200 OK,35000,12000,1,35000,23000,3,0
2025-11-27,21,Thursday,Minuman,Cookies & Cache Frappe,38000,14500,1,38000,23500,3,0
2025-11-27,21,Thursday,Minuman,Null Pointer Americano,22000,4500,1,22000,17500,3,0
2025-11-27,21,Thursday,Makanan,Spaghetti Code (Bug Free),38000,15000,1,38000,23000,3,0
2025-11-27,21,Thursday,Makanan,Mie Goreng .NET Framework,28000,9500,1,28000,18500,3,0
2025-11-27,21,Thursday,Snack,Cireng Open Source,18000,5000,2,36000,26000,3,0
2025-11-27,21,Thursday,Minuman,Git Push Espresso (Double Shot),25000,5000,1,25000,20000,3,0
2025-11-27,21,Thursday,Snack,Full Stack Platter API,35000,14000,1,35000,21000,3,0
2025-11-27,21,Thursday,Snack,Token Onion Rings,20000,6000,1,20000,14000,3,0
2025-11-27,21,Thursday,Snack,Croissant.css,25000,10000,3,75000,45000,3,0
2025-11-27,21,Thursday,Snack,Cireng Open Source,18000,5000,1,18000,13000,3,0
2025-11-27,21,Thursday,Snack,Croissant.css,25000,10000,1,25000,15000,3,0
2025-11-27,21,Thursday,Makanan,Nasi Goreng Main()-Rikhi Style,35000,13000,1,35000,22000,3,0
2025-11-27,21,Thursday,Makanan,Sate Ayam Serverless,30000,12000,3,90000,54000,3,0
2025-11-27,21,Thursday,Minuman,Kopi Gula Aren Python,20000,7000,1,20000,13000,3,0
2025-11-27,21,Thursday,Minuman,Ruby on Rose Tea,26000,7500,1,26000,18500,3,0
2025-11-27,22,Thursday,Snack,Full Stack Platter API,35000,14000,1,35000,21000,3,0
2025-11-27,22,Thursday,Minuman,Lychee-nux Tea,25000,8000,1,25000,17000,3,0
2025-11-27,22,Thursday,Minuman,Null Pointer Americano,22000,4500,2,44000,35000,3,0
2025-11-28,8,Friday,Minuman,Lychee-nux Tea,25000,8000,1,25000,17000,4,0
2025-11-28,8,Friday,Minuman,Git Push Espresso (Double Shot),25000,5000,1,25000,20000,4,0
2025-11-28,8,Friday,Minuman,Cyberpunk Cold Brew,30000,9000,2,60000,42000,4,0
2025-11-28,9,Friday,Makanan,Burger Stack Overflow (Double Meat),55000,25000,2,110000,60000,4,0
2025-11-28,9,Friday,Minuman,Cookies & Cache Frappe,38000,14500,1,38000,23500,4,0
2025-11-28,9,Friday,Snack,French Fries.zip,22000,7500,1,22000,14500,4,0
2025-11-28,9,Friday,Minuman,Single Thread Espresso,15000,3500,1,15000,11500,4,0
2025-11-28,9,Friday,Minuman,Kopi Gula Aren Python,20000,7000,1,20000,13000,4,0
2025-11-28,9,Friday,Minuman,Cloud Macchiato 200 OK,35000,12000,1,35000,23000,4,0
2025-11-28,9,Friday,Minuman,Java Chip Frappe,35000,11000,1,35000,24000,4,0
2025-11-28,10,Friday,Minuman,Cloud Macchiato 200 OK,35000,12000,1,35000,23000,4,0
2025-11-28,10,Friday,Minuman,Git Push Espresso (Double Shot),25000,5000,1,25000,20000,4,0
2025-11-28,11,Friday,Makanan,Sate Ayam Serverless,30000,12000,1,30000,18000,4,0
2025-11-28,11,Friday,Makanan,Sate Ayam Serverless,30000,12000,1,30000,18000,4,0
2025-11-28,11,Friday,Minuman,Matcha Learning,30000,11000,1,30000,19000,4,0
2025-11-28,12,Friday,Makanan,Fish & Chips.py,40000,16000,1,40000,24000,4,0
2025-11-28,12,Friday,Makanan,Chicken Teriyaki Repo,32000,12500,3,96000,58500,4,0
2025-11-28,13,Friday,Makanan,RAM-en Special (8GB Porsi Besar),45000,18000,1,45000,27000,4,0
2025-11-28,14,Friday,Minuman,Cyberpunk Cold Brew,30000,9000,1,30000,21000,4,0
2025-11-28,14,Friday,Makanan,RAM-en Special (8GB Porsi Besar),45000,18000,1,45000,27000,4,0
2025-11-28,14,Friday,Snack,Cireng Open Source,18000,5000,1,18000,13000,4,0
2025-11-28,15,Friday,Makanan,Chicken Teriyaki Repo,32000,12500,1,32000,19500,4,0
2025-11-28,15,Friday,Snack,French Fries.zip,22000,7500,3,66000,43500,4,0
2025-11-28,15,Friday,Snack,Croissant.css,25000,10000,3,75000,45000,4,0
2025-11-28,16,Friday,Minuman,Cookies & Cache Frappe,38000,14500,3,114000,70500,4,0
2025-11-28,16,Friday,Snack,Firewall Nachos (Pedas),28000,11000,1,28000,17000,4,0
2025-11-28,17,Friday,Makanan,Chicken Teriyaki Repo,32000,12500,1,32000,19500,4,0
2025-11-28,17,Friday,Minuman,Latte.js,28000,9500,1,28000,18500,4,0
2025-11-28,17,Friday,Makanan,Mie Goreng .NET Framework,28000,9500,1,28000,18500,4,0
2025-11-28,18,Friday,Snack,Full Stack Platter API,35000,14000,1,35000,21000,4,0
2025-11-28,18,Friday,Minuman,Cyberpunk Cold Brew,30000,9000,2,60000,42000,4,0
2025-11-28,19,Friday,Minuman,Java Chip Frappe,35000,11000,2,70000,48000,4,0
2025-11-28,19,Friday,Minuman,Git Push Espresso (Double Shot),25000,5000,1,25000,20000,4,0
2025-11-28,19,Friday,Minuman,Null Pointer Americano,22000,4500,1,22000,17500,4,0
2025-11-28,19,Friday,Minuman,Cookies & Cache Frappe,38000,14500,1,38000,23500,4,0
2025-11-28,19,Friday,Minuman,Cyberpunk Cold Brew,30000,9000,1,30000,21000,4,0
2025-11-28,19,Friday,Minuman,Matcha Learning,30000,11000,1,30000,19000,4,0
2025-11-28,19,Friday,Snack,Token Onion Rings,20000,6000,1,20000,14000,4,0
2025-11-28,19,Friday,Snack,Croissant.css,25000,10000,1,25000,15000,4,0
2025-11-28,19,Friday,Makanan,Mie Goreng .NET Framework,28000,9500,3,84000,55500,4,0
2025-11-28,19,Friday,Snack,Potato Wedges Widget,24000,8000,1,24000,16000,4,0
2025-11-28,20,Friday,Makanan,RAM-en Special (8GB Porsi Besar),45000,18000,1,45000,27000,4,0
2025-11-28,20,Friday,Snack,Croissant.css,25000,10000,2,50000,30000,4,0
2025-11-28,20,Friday,Minuman,Cyberpunk Cold Brew,30000,9000,1,30000,21000,4,0
2025-11-28,20,Friday,Snack,Cireng Open Source,18000,5000,1,18000,13000,4,0
2025-11-28,20,Friday,Minuman,Ruby on Rose Tea,26000,7500,1,26000,18500,4,0
2025-11-28,20,Friday,Snack,Croissant.css,25000,10000,1,25000,15000,4,0
2025-11-28,21,Friday,Minuman,Kopi Gula Aren Python,20000,7000,1,20000,13000,4,0
2025-11-28,21,Friday,Minuman,Latte.js,28000,9500,1,28000,18500,4,0
2025-11-28,21,Friday,Minuman,Git Push Espresso (Double Shot),25000,5000,1,25000,20000,4,0
2025-11-28,21,Friday,Makanan,RAM-en Special (8GB Porsi Besar),45000,18000,1,45000,27000,4,0
2025-11-28,21,Friday,Makanan,Spaghetti Code (Bug Free),38000,15000,1,38000,23000,4,0
2025-11-28,21,Friday,Snack,Token Onion Rings,20000,6000,1,20000,14000,4,0
2025-11-28,21,Friday,Minuman,Git Push Espresso (Double Shot),25000,5000,1,25000,20000,4,0
2025-11-28,22,Friday,Minuman,Ruby on Rose Tea,26000,7500,1,26000,18500,4,0
2025-11-28,22,Friday,Minuman,Latte.js,28000,9500,1,28000,18500,4,0
2025-11-29,8,Saturday,Minuman,Java Chip Frappe,35000,11000,2,70000,48000,5,1
2025-11-29,8,Saturday,Minuman,Latte.js,28000,9500,1,28000,18500,5,1
2025-11-29,8,Saturday,Minuman,Cloud Macchiato 200 OK,35000,12000,1,35000,23000,5,1
2025-11-29,8,Saturday,Minuman,Cloud Macchiato 200 OK,35000,12000,3,105000,69000,5,1
2025-11-29,8,Saturday,Makanan,RAM-en Special (8GB Porsi Besar),45000,18000,1,45000,27000,5,1
2025-11-29,8,Saturday,Minuman,Lychee-nux Tea,25000,8000,2,50000,34000,5,1
2025-11-29,8,Saturday,Snack,French Fries.zip,22000,7500,1,22000,14500,5,1
2025-11-29,8,Saturday,Minuman,Cloud Macchiato 200 OK,35000,12000,2,70000,46000,5,1
2025-11-29,8,Saturday,Minuman,Null Pointer Americano,22000,4500,1,22000,17500,5,1
2025-11-29,9,Saturday,Minuman,Blue Screen Lemonade (Seger),24000,6000,1,24000,18000,5,1
2025-11-29,9,Saturday,Minuman,Cyberpunk Cold Brew,30000,9000,1,30000,21000,5,1
2025-11-29,9,Saturday,Makanan,Spaghetti Code (Bug Free),38000,15000,1,38000,23000,5,1
2025-11-29,9,Saturday,Makanan,Mie Goreng .NET Framework,28000,9500,1,28000,18500,5,1
2025-11-29,9,Saturday,Minuman,Cyberpunk Cold Brew,30000,9000,3,90000,63000,5,1
2025-11-29,9,Saturday,Minuman,Null Pointer Americano,22000,4500,1,22000,17500,5,1
2025-11-29,9,Saturday,Minuman,Matcha Learning,30000,11000,1,30000,19000,5,1
2025-11-29,9,Saturday,Minuman,Ruby on Rose Tea,26000,7500,1,26000,18500,5,1
2025-11-29,9,Saturday,Minuman,Kopi Gula Aren Python,20000,7000,1,20000,13000,5,1
2025-11-29,9,Saturday,Makanan,Sate Ayam Serverless,30000,12000,3,90000,54000,5,1
2025-11-29,9,Saturday,Minuman,Git Push Espresso (Double Shot),25000,5000,1,25000,20000,5,1
2025-11-29,9,Saturday,Makanan,Burger Stack Overflow (Double Meat),55000,25000,1,55000,30000,5,1
2025-11-29,9,Saturday,Minuman,Null Pointer Americano,22000,4500,3,66000,52500,5,1
2025-11-29,10,Saturday,Minuman,Cloud Macchiato 200 OK,35000,12000,2,70000,46000,5,1
2025-11-29,10,Saturday,Minuman,Lychee-nux Tea,25000,8000,3,75000,51000,5,1
2025-11-29,10,Saturday,Minuman,Cookies & Cache Frappe,38000,14500,3,114000,70500,5,1
2025-11-29,11,Saturday,Snack,Potato Wedges Widget,24000,8000,1,24000,16000,5,1
2025-11-29,11,Saturday,Makanan,Burger Stack Overflow (Double Meat),55000,25000,2,110000,60000,5,1
2025-11-29,11,Saturday,Makanan,Spaghetti Code (Bug Free),38000,15000,1,38000,23000,5,1
2025-11-29,11,Saturday,Makanan,RAM-en Special (8GB Porsi Besar),45000,18000,1,45000,27000,5,1
2025-11-29,11,Saturday,Makanan,Nasi Goreng Main()-Rikhi Style,35000,13000,3,105000,66000,5,1
2025-11-29,11,Saturday,Snack,Firewall Nachos (Pedas),28000,11000,1,28000,17000,5,1
2025-11-29,11,Saturday,Makanan,Burger Stack Overflow (Double Meat),55000,25000,1,55000,30000,5,1
2025-11-29,11,Saturday,Makanan,Nasi Goreng Main()-Rikhi Style,35000,13000,1,35000,22000,5,1
2025-11-29,11,Saturday,Minuman,Matcha Learning,30000,11000,1,30000,19000,5,1
2025-11-29,11,Saturday,Makanan,Spaghetti Code (Bug Free),38000,15000,3,114000,69000,5,1
2025-11-29,11,Saturday,Minuman,Cookies & Cache Frappe,38000,14500,1,38000,23500,5,1
2025-11-29,12,Saturday,Makanan,Spaghetti Code (Bug Free),38000,15000,1,38000,23000,5,1
2025-11-29,12,Saturday,Minuman,Matcha Learning,30000,11000,2,60000,38000,5,1
2025-11-29,12,Saturday,Makanan,Burger Stack Overflow (Double Meat),55000,25000,1,55000,30000,5,1
2025-11-29,12,Saturday,Snack,Croissant.css,25000,10000,1,25000,15000,5,1
2025-11-29,12,Saturday,Makanan,Chicken Teriyaki Repo,32000,12500,1,32000,19500,5,1
2025-11-29,12,Saturday,Makanan,Sate Ayam Serverless,30000,12000,1,30000,18000,5,1
2025-11-29,13,Saturday,Makanan,Burger Stack Overflow (Double Meat),55000,25000,1,55000,30000,5,1
2025-11-29,13,Saturday,Makanan,Burger Stack Overflow (Double Meat),55000,25000,2,110000,60000,5,1
2025-11-29,13,Saturday,Makanan,Chicken Teriyaki Repo,32000,12500,1,32000,19500,5,1
2025-11-29,13,Saturday,Makanan,Spaghetti Code (Bug Free),38000,15000,1,38000,23000,5,1
2025-11-29,13,Saturday,Makanan,Fish & Chips.py,40000,16000,1,40000,24000,5,1
2025-11-29,13,Saturday,Makanan,Burger Stack Overflow (Double Meat),55000,25000,1,55000,30000,5,1
2025-11-29,13,Saturday,Makanan,Sate Ayam Serverless,30000,12000,1,30000,18000,5,1
2025-11-29,13,Saturday,Makanan,RAM-en Special (8GB Porsi Besar),45000,18000,2,90000,54000,5,1
2025-11-29,13,Saturday,Minuman,Cyberpunk Cold Brew,30000,9000,1,30000,21000,5,1
2025-11-29,13,Saturday,Makanan,Nasi Goreng Main()-Rikhi Style,35000,13000,1,35000,22000,5,1
2025-11-29,14,Saturday,Makanan,Sate Ayam Serverless,30000,12000,1,30000,18000,5,1
2025-11-29,14,Saturday,Minuman,Single Thread Espresso,15000,3500,2,30000,23000,5,1
2025-11-29,14,Saturday,Makanan,Spaghetti Code (Bug Free),38000,15000,1,38000,23000,5,1
2025-11-29,14,Saturday,Makanan,Fish & Chips.py,40000,16000,2,80000,48000,5,1
2025-11-29,14,Saturday,Makanan,Nasi Goreng Main()-Rikhi Style,35000,13000,1,35000,22000,5,1
2025-11-29,14,Saturday,Makanan,Spaghetti Code (Bug Free),38000,15000,2,76000,46000,5,1
2025-11-29,14,Saturday,Snack,Firewall Nachos (Pedas),28000,11000,1,28000,17000,5,1
2025-11-29,14,Saturday,Snack,French Fries.zip,22000,7500,1,22000,14500,5,1
2025-11-29,14,Saturday,Makanan,Spaghetti Code (Bug Free),38000,15000,1,38000,23000,5,1
2025-11-29,14,Saturday,Minuman,Matcha Learning,30000,11000,1,30000,19000,5,1
2025-11-29,14,Saturday,Minuman,Latte.js,28000,9500,1,28000,18500,5,1
2025-11-29,14,Saturday,Makanan,RAM-en Special (8GB Porsi Besar),45000,18000,1,45000,27000,5,1
2025-11-29,14,Saturday,Minuman,Kopi Gula Aren Python,20000,7000,2,40000,26000,5,1
2025-11-29,15,Saturday,Minuman,Cookies & Cache Frappe,38000,14500,1,38000,23500,5,1
2025-11-29,15,Saturday,Minuman,Ruby on Rose Tea,26000,7500,1,26000,18500,5,1
2025-11-29,15,Saturday,Makanan,Nasi Goreng Main()-Rikhi Style,35000,13000,3,105000,66000,5,1
2025-11-29,15,Saturday,Makanan,Nasi Goreng Main()-Rikhi Style,35000,13000,1,35000,22000,5,1
2025-11-29,16,Saturday,Minuman,Cloud Macchiato 200 OK,35000,12000,1,35000,23000,5,1
2025-11-29,16,Saturday,Makanan,Sate Ayam Serverless,30000,12000,1,30000,18000,5,1
2025-11-29,16,Saturday,Minuman,Cyberpunk Cold Brew,30000,9000,2,60000,42000,5,1
2025-11-29,16,Saturday,Makanan,Burger Stack Overflow (Double Meat),55000,25000,2,110000,60000,5,1
2025-11-29,16,Saturday,Makanan,Spaghetti Code (Bug Free),38000,15000,1,38000,23000,5,1
2025-11-29,17,Saturday,Minuman,Cookies & Cache Frappe,38000,14500,1,38000,23500,5,1
2025-11-29,17,Saturday,Minuman,Kopi Gula Aren Python,20000,7000,1,20000,13000,5,1
2025-11-29,19,Saturday,Snack,Potato Wedges Widget,24000,8000,1,24000,16000,5,1
2025-11-29,19,Saturday,Makanan,RAM-en Special (8GB Porsi Besar),45000,18000,1,45000,27000,5,1
2025-11-29,19,Saturday,Snack,Firewall Nachos (Pedas),28000,11000,1,28000,17000,5,1
2025-11-29,19,Saturday,Makanan,RAM-en Special (8GB Porsi Besar),45000,18000,1,45000,27000,5,1
2025-11-29,19,Saturday,Makanan,RAM-en Special (8GB Porsi Besar),45000,18000,1,45000,27000,5,1
2025-11-29,19,Saturday,Minuman,Blue Screen Lemonade (Seger),24000,6000,1,24000,18000,5,1
2025-11-29,19,Saturday,Minuman,Null Pointer Americano,22000,4500,1,22000,17500,5,1
2025-11-29,19,Saturday,Makanan,Sate Ayam Serverless,30000,12000,1,30000,18000,5,1
2025-11-29,19,Saturday,Snack,Croissant.css,25000,10000,1,25000,15000,5,1
2025-11-29,19,Saturday,Snack,Full Stack Platter API,35000,14000,1,35000,21000,5,1
2025-11-29,19,Saturday,Minuman,Blue Screen Lemonade (Seger),24000,6000,1,24000,18000,5,1
2025-11-29,19,Saturday,Snack,Firewall Nachos (Pedas),28000,11000,1,28000,17000,5,1
2025-11-29,19,Saturday,Makanan,Sate Ayam Serverless,30000,12000,2,60000,36000,5,1
2025-11-29,19,Saturday,Minuman,Java Chip Frappe,35000,11000,1,35000,24000,5,1
2025-11-29,19,Saturday,Minuman,Null Pointer Americano,22000,4500,1,22000,17500,5,1
2025-11-29,19,Saturday,Minuman,Java Chip Frappe,35000,11000,1,35000,24000,5,1
2025-11-29,19,Saturday,Minuman,Java Chip Frappe,35000,11000,3,105000,72000,5,1
2025-11-29,19,Saturday,Makanan,Burger Stack Overflow (Double Meat),55000,25000,1,55000,30000,5,1
2025-11-29,21,Saturday,Snack,Full Stack Platter API,35000,14000,1,35000,21000,5,1
2025-11-29,21,Saturday,Minuman,Latte.js,28000,9500,1,28000,18500,5,1
2025-11-29,21,Saturday,Makanan,Spaghetti Code (Bug Free),38000,15000,1,38000,23000,5,1
2025-11-29,21,Saturday,Snack,Full Stack Platter API,35000,14000,1,35000,21000,5,1
2025-11-29,21,Saturday,Makanan,Fish & Chips.py,40000,16000,1,40000,24000,5,1
2025-11-29,21,Saturday,Minuman,Kopi Gula Aren Python,20000,7000,3,60000,39000,5,1
2025-11-29,21,Saturday,Makanan,Spaghetti Code (Bug Free),38000,15000,1,38000,23000,5,1
2025-11-29,21,Saturday,Minuman,Cyberpunk Cold Brew,30000,9000,1,30000,21000,5,1
2025-11-29,21,Saturday,Snack,Croissant.css,25000,10000,1,25000,15000,5,1
2025-11-29,21,Saturday,Minuman,Java Chip Frappe,35000,11000,1,35000,24000,5,1
2025-11-29,21,Saturday,Minuman,Cyberpunk Cold Brew,30000,9000,1,30000,21000,5,1
2025-11-29,21,Saturday,Makanan,Sate Ayam Serverless,30000,12000,2,60000,36000,5,1
2025-11-29,21,Saturday,Snack,Potato Wedges Widget,24000,8000,1,24000,16000,5,1
2025-11-29,21,Saturday,Snack,Full Stack Platter API,35000,14000,1,35000,21000,5,1
2025-11-29,22,Saturday,Minuman,Cloud Macchiato 200 OK,35000,12000,1,35000,23000,5,1
2025-11-30,8,Sunday,Minuman,Kopi Gula Aren Python,20000,7000,1,20000,13000,6,1
2025-11-30,8,Sunday,Minuman,Git Push Espresso (Double Shot),25000,5000,2,50000,40000,6,1
2025-11-30,8,Sunday,Minuman,Lychee-nux Tea,25000,8000,1,25000,17000,6,1
2025-11-30,8,Sunday,Minuman,Git Push Espresso (Double Shot),25000,5000,3,75000,60000,6,1
2025-11-30,8,Sunday,Minuman,Lychee-nux Tea,25000,8000,1,25000,17000,6,1
2025-11-30,8,Sunday,Minuman,Single Thread Espresso,15000,3500,1,15000,11500,6,1
2025-11-30,8,Sunday,Minuman,Matcha Learning,30000,11000,2,60000,38000,6,1
2025-11-30,8,Sunday,Minuman,Cookies & Cache Frappe,38000,14500,1,38000,23500,6,1
2025-11-30,9,Sunday,Snack,Firewall Nachos (Pedas),28000,11000,2,56000,34000,6,1
2025-11-30,9,Sunday,Minuman,Matcha Learning,30000,11000,1,30000,19000,6,1
2025-11-30,9,Sunday,Minuman,Lychee-nux Tea,25000,8000,2,50000,34000,6,1
2025-11-30,9,Sunday,Makanan,Sate Ayam Serverless,30000,12000,2,60000,36000,6,1
2025-11-30,9,Sunday,Minuman,Cookies & Cache Frappe,38000,14500,1,38000,23500,6,1
2025-11-30,9,Sunday,Makanan,Spaghetti Code (Bug Free),38000,15000,2,76000,46000,6,1
2025-11-30,9,Sunday,Minuman,Latte.js,28000,9500,1,28000,18500,6,1
2025-11-30,9,Sunday,Minuman,Blue Screen Lemonade (Seger),24000,6000,1,24000,18000,6,1
